NOA_PP_LAT_5_ID|JUR|PARID|ALTID|TAXYR|OWNERNAME|ADDR1|ADDR2|CITYNAME|STATECODE|ZIP1|PIN|CONTACT_NAME|CONTACT_PHONE|CONTACT_FAX|CONTACT_EMAIL|PROPERTY_ADDRESS|TAXPAYER_NAME|TAXPAYER_PREPARED_DATE|TAX_PREPARER_NAME|TAX_PREPARER_PHONE|TAX_PREPARER_EMAIL|TAX_PREPARER_PREPARED_DATE|FORM_ID
1988|3|5741-CROWDERBLB10P|39P016375P|2014|"T LYNN'S FURNITURE & LIGHTING"|"5741 CROWDER BL"|"UNIT B10"|"NEW ORLEANS"|LA|70127|123456|||||"5741  CROWDER BL B10"|||||||1988
1989|3|7001-BULLARDAVP|39P016182P|2014|"BROTHER'S FOODMART"|"7001 BULLARD AVENUE"||"NEW ORLEANS"|LA|70128|123456|"IMAD HAMDA (504)366-2413"|5043662413|||"7001  BULLARD AV "|||||||1989
1990|3|5741-CROWDERBLB2P|39P016376P|2014|"SPORTS ZONE"|"5741 CROWDER BL"|"UNIT B2"|"NEW ORLEANS"|LA|70127|123456|||||"5741  CROWDER BL B2"|||||||1990
1991|3|7040-BULLARDAVP|39P016184P|2014|"CHINA HOUSE"|"7040 BULLARD AVENUE"||"NEW ORLEANS"|LA|70128|123456|||||"7040  BULLARD AV "|||||||1991
1992|3|7049-BULLARDAVP|39P016185P|2014|"HOLIDAY INN EXPRESS"|"7049 BULLARD AVENUE"||"NEW ORLEANS"|LA|70128|123456|||||"7049  BULLARD AV "|||||||1992
1993|3|4515-GENTILLYRDP|39P015939P|2014|"DOLLAR GENERAL STORE #11632"|"DOLGEN| LLC"|"100 MISSION RIDGE -TAX DEPT"|GOODLETTSVILLE|TN|37072|123456|"SHANIKA JOHNSON"|3173481341||SJOHNSON@CORP-TAX.NET|"4515  GENTILLY RD "|||||||1993
1994|3|7921-BULLARDAV1AP|39P016188P|2014|"TITLE MART"|"7921 BULLARD AVENUE"|"SUITE 1A"|"NEW ORLEANS"|LA|70128|123456||5042486278|||"7921  BULLARD AV 1A"|||||||1994
1995|3|5741-CROWDERBLB6P|39P016379P|2014|"CAMP DRESSER & MC KEE  #2"|"5741 CROWDER BOULEVARD"|"UNIT B6"|"NEW ORLEANS"|LA|70127|123456|||||"5741  CROWDER BL B6"|||||||1995
1996|3|5000-GENTILLYRDCP|39P015936P|2014|"CRESCENT CITY CASINO"|"5000 GENTILLY RD"|"SUITE C"|"NEW ORLEANS"|LA|70126|123456|"KURT MALONEY"|5049451000|||"5000  GENTILLY RD C"|||||||1996
1997|3|6836-BUNDYRDCP|39P016192P|2014|"UNLIKE NO OTHER BARBER SHOP"|"6302 BRIDGEHAMPTON DR"||"NEW ORLEANS"|LA|70126|123456|||||"6836  BUNDY RD C"|||||||1997
1998|3|5769-CROWDERBLAP|39P016381P|2014|"CROWDER CENTER"|"5769 CROWDER BOULEVARD"|"UNIT A"|"NEW ORLEANS"|LA|70127|123456|||||"5769  CROWDER BL A"|||||||1998
1999|3|5769-CROWDERBLBP|39P016382P|2014|"SPORT'S ACTION"|"5769 CROWDER  BOULEVARD"|"UNIT B"|"NEW ORLEANS"|LA|70127|123456|||||"5769  CROWDER BL B"|||||||1999
2000|3|8000-CROWDERBLAP|39P016383P|2014|"ACTION RESOURCES TOTAL CARE INC"|"8000 CROWDER BOULEVARD"|"UNIT A"|"NEW ORLEANS"|LA|70127|123456|"MICHELE ALMORE"|5042448688||5042448565|"8000  CROWDER BL A"|||||||2000
2001|3|5000-GENTILLYRDDP|39P015940P|2014|"BIG EASY TIRE & LUBE LLC"|"5000 GENTILLY RD"|"SUITE D"|"NEW ORLEANS"|LA|70126|123456|||||"5000  GENTILLY RD D"|||||||2001
2002|3|8000-CROWDERBLDP|39P016384P|2014|"PROFESSIONAL TAX SERVICE"|"8000 CROWDER BOULEVARD"|"UNIT D"|"NEW ORLEANS"|LA|70127|123456|||||"8000  CROWDER BL D"|||||||2002
2003|3|8000-CROWDERBLEP|39P016385P|2014|"HARA BEAUTY SALON"|"8000 CROWDER BOULEVARD"|"UNIT E"|"NEW ORLEANS"|LA|70127|123456|||||"8000  CROWDER BL E"|||||||2003
2004|3|8000-CROWDERBLFP|39P016386P|2014|"CENTER STAGE BARBER SHOP"|"8000 CROWDER BLVD"|"SUITE- F"|"NEW ORLEANS"|LA|70127|123456|"SHEDRICK HAYES 504-252-3153"|5042482767|||"8000  CROWDER BL F"|||||||2004
2005|3|6100-GENTILLYRDP|39P015949P|2014|"JOKER'S WILD TOWING"|"6100 GENTILLY RD"||"NEW ORLEANS"|LA|70126|123456|||||"6100  GENTILLY RD "|||||||2005
2006|3|6750-GENTILLYRDBP|39P015953P|2014|"GULF LINE TRANSPORT"|"6750 GENTILLY RD"|"SUITE B"|"NEW ORLEANS"|LA|70126|123456|"ERNIE BUISSON"|5042673301|5042673685||"6750  GENTILLY RD B"|||||||2006
2007|3|8020-CROWDERBLP|39P016387P|2014|"BAYOU TITLE INC"|"1820 BELLE CHASSE HWY"|"SUITE 205"|GRETNA|LA|70056|123456|"BRENT J. LALIBERTE"|5043930315|5043930332||"8020  CROWDER BL "|||||||2007
2008|3|8030-CROWDERBLAP|39P016388P|2014|"CALCHE SURGERY CENTER| LLC"|"8030 CROWDER BLVD"|"UNIT A"|"NEW ORLEANS"|LA|70127|123456|"CHERYL WILLIAMS"|5042412220|5042412202|WILLIAMSCHERYLMD@BELLSOUTH.NET|"8030  CROWDER BL A"|||||||2008
2009|3|12170-OLDGENTILLYRD210P|39P015955P|2014|"DUPRE LOGISTIC| LLC"|"12170 OLD GENTILLY RD"|"SUITE 210"|"NEW ORLEANS"|LA|70129|123456|||||"12170  OLD GENTILLY RD 210"|||||||2009
2010|3|14600-OLDGENTILLYRDP|39P015958P|2014|"GULF STORAGE INC"|"4665 BUSINESS CENTER DR"||FAIRFIELD|CA|94534|123456|"KRISTI ROGERS"|7076395114|||"14600  OLD GENTILLY RD "|||||||2010
2011|3|8050-CROWDERBL1P|39P016390P|2014|"SMOOTHIE KING"|"8050 CROWDER BOULEVARD"||"NEW ORLEANS"|LA|70127|123456|"RAYMOND ADDISON"|5042203052|||"8050  CROWDER BL 1"|||||||2011
2012|3|3023-CHARTRESST1P|39P016201P|2014|"WILKERSON ROW FURNITURE"|"3023 CHARTRES STREET"|"SUITE 1"|"NEW ORLEANS"|LA|70117|123456|||||"3023  CHARTRES ST 1"|||||||2012
2013|3|2837-PAINTERSSTP|39P015959P|2014|"AAA ELEVATORS"|"2837 PAINTERS ST"||"NEW ORLEANS"|LA|70122|123456|||||"2837  PAINTERS ST "|||||||2013
2014|3|3023-CHARTRESST2P|39P016202P|2014|"DESIGNER CRAFTS & MILLWORK CO."|"3023 CHARTRES STREET"|"SUITE 2"|"NEW ORLEANS"|LA|70117|123456|||||"3023  CHARTRES ST 2"|||||||2014
2015|3|2931-PAINTERSSTP|39P015960P|2014|"GALLOPING GOOSE M C"|"2931 PAINTERS ST"||"NEW ORLEANS"|LA|70122|123456|||||"2931  PAINTERS ST "|||||||2015
2016|3|3023-CHARTRESST4P|39P016204P|2014|"STORAGE COMPANY"|"3023 CHARTRES STREET"|"SUITE 4"|"NEW ORLEANS"|LA|70117|123456|||||"3023  CHARTRES ST 4"|||||||2016
2017|3|2101-PARISRDAP|39P015962P|2014|"PARADISE TRUCK STOP & CASINO"|"2101 PARIS RD"|"SUITE A"|"NEW ORLEANS"|LA|70129|123456|||||"2101  PARIS RD A"|||||||2017
2018|3|8050-CROWDERBL2P|39P016391P|2014|"FINALES FITNESS EXPRESS"|"8050 CROWDER  BOULEVARD"|"UNIT 2"|"NEW ORLEANS"|LA|70127|123456|||||"8050  CROWDER BL 2"|||||||2018
2019|3|4302-CHEFMENTEURHWP|39P016209P|2014|"CALIFORNIA NAILS & GIFTS"|"4302 CHEF MENTEUR HW"||"NEW ORLEANS"|LA|70126|123456|||||"4302  CHEF MENTEUR HW "|||||||2019
2020|3|2401-PARISRDP|39P015966P|2014|"XTREME JET SPORTS & MARINE"|"2401 PARIS RD"||"NEW ORLEANS"|LA|70129|123456|"BRUCE TAYLOR"|5042810313|9856417923|BRUCETAYLOR@XTREMEJETSPORTS.CO|"2401  PARIS RD "|||||||2020
2021|3|2441-PARISRDP|39P015968P|2014|"PLANET X VIDEO"|"148 ACADIAN LANE"||MANDEVILLE|LA|70471|123456|"DUDLEY GEIGERMAN 504-915-9466"||||"2441  PARIS RD "|||||||2021
2022|3|4800-CHEFMENTEURHWCP|39P016215P|2014|"BEYONCE BEAUTY SUPPLY"|"4800 CHEF MENTEUR"|"SUITE C"|"NEW ORLEANS"|LA|70126|123456|||||"4800  CHEF MENTEUR HW C"|||||||2022
2023|3|4800-CHEFMENTEURHWEP|39P016216P|2014|"ANGEL NAILS 2"|"4800 CHEF MENTEUR HW"|"SUITE E"|"NEW ORLEANS"|LA|70126|123456|||||"4800  CHEF MENTEUR HW E"|||||||2023
2024|3|8080-CROWDERBLAP|39P016394P|2014|"G L SCHROEDER CONSTRUCTOR"|"8080 CROWDER BLVD"|"UNIT A"|"NEW ORLEANS"|LA|70127|123456|"JOHN SCHWEDER"|5042411000|5042411005|JESBLDR@AOL.COM|"8080  CROWDER BL A"|||||||2024
2025|3|8080-CROWDERBLCP|39P016396P|2014|EXPECT|"8080 CROWDER BOULEVARD"|"UNIT C"|"NEW ORLEANS"|LA|70127|123456|||||"8080  CROWDER BL C"|||||||2025
2026|3|6001-FRANCERDP|39P016087P|2014|"LAKE PONTCHARTRAIN PROPERTIES| LLC"|"DBA PONTCHARTRAIN LANDING"|"6001 FRANCE RD"|"NEW ORLEANS"|LA|70126|123456||5042868157|5042868156||"6001  FRANCE RD "|||||||2026
2027|3|5630-DOUGLASST1P|39P016089P|2014|"MITSUBISHI INTERNAITIONAL CORPORATION"|"655 3RD AVENUE"||"NEW YORK"|NY|10017|123456|"NELLY VAIHENBERG"|2126052214|||"5630  DOUGLAS ST 1"|||||||2027
2028|3|11201-ALMONASTERAVP|39P016148P|2014|"L O AUSAMA ENTERPRISE| INC"|"11201 ALMONASTER AVE"||"NEW ORLEANS"|LA|70129|123456||5042505687|||"11201  ALMONASTER AV "|||||||2028
2029|3|ZZCAMERAEQUIPMENTTC1P|38P100146P|2014|"CLEAR CHANNEL COMMUNICATIONS"|"20880 STONE OAK PARKWAY"||"SAN ANTONIO"|TX|78258|123456|"JEANNIE SMITH"|2102534108|||"  ZZ CAMERA EQUIPMENT  TC1"|||||||2029
2030|3|5900-ALMONASTERAV01P|39P016094P|2014|"AT&T MOBILITY LLC"|"909 CHESTNUT STREET"|"ROOM 36-M-01"|"SAINT LOUIS"|MO|63101|123456|"BRIAN MARLER"|8005968366|||"5900  ALMONASTER AV 01"|||||||2030
2031|3|2110-ROYALST01P|37P013245P|2014|"AT&T MOBILITY LLC"|"909 CHESTNUT ST."|"ROOM 36-M-01"|"SAINT LOUIS"|MO|63101|123456|"BRIAN MARLER"|8005968366|||"2110  ROYAL ST 01"|||||||2031
2032|3|4901-HAYNESBLP|39P016093P|2014|"AT&T MOBILITY LLC"|"909 CHESTNUT ST."|"ROOM 36-M-01"|"SAINT LOUIS"|MO|63101|123456|"BRIAN MARLER"|8005968366|||"4901  HAYNES BL "|||||||2032
2033|3|2645-NMIROSTP|39P016096P|2014|"ONE STOP AUTO REPAIR"|"2645 N MIRO ST"||"NEW ORLEANS"|LA|70117|123456|"TROY JAMES"||||"2645 N MIRO ST "|||||||2033
2034|3|7358-READBLP|39P016102P|2014|"READ SHELL"|"7358 READ BLVD"||"NEW ORLEANS"|LA|70127|123456|"NAVEED KHAN"|5049085876|||"7358  READ BL "|||||||2034
2035|3|ZZLEASEDEQUIPMENT011|39P016099P|2014|"SNAP-ON CREDIT LLC"|"950 TECHNOLOGY WAY"|"SUITE 301"|LIBERTYVILLE|IL|60048|123456|"AMY PALIGA"|3175963260|||"0  ZZ LEASED EQUIPMENT  011"|||||||2035
2036|3|ZZLEASEDEQUIPMENT013P|39P016100P|2014|"IN-STORE OPPORTUNITIES LLC"|"18100 VON KARMAN AVE"|"SUITE 900"|IRVINE|CA|92612|123456|"STEPHANIE GARCIA"|9497973150|8584317660|STEPHANIE.GARCIA@ASMET.COM|"0  ZZ LEASED EQUIPMENT  013"|||||||2036
2037|3|210-OAKMONTDRP|39P016104P|2014|"STATE FARM MUTUAL AUTOMOBILE INSURANCE"|"ONE STATE FARM PLAZA"||BLOOMINGTON|IL|61710|123456|"TERI BUTTERS"|3099940973|||"210  OAKMONT DR "|||||||2037
2038|3|2365-ORIOLESTP|38P100252P|2014|"STATE FARM MUTUAL AUTOMOBILE INSURANCE"|"ONE STATE FARM PLAZA"||BLOOMINGTON|IL|61710|123456|"TERI BUTTERS"|3099940973|||"2365  ORIOLE ST "|||||||2038
2039|3|3817-FRENCHMENST2P|37P013252P|2014|"PEPSICO SALES| INC."|"P.O. BOX 565048"||"NEW ORLEANS"|LA|70122|123456|"MATT WELCH (214)905-3730"|2149053730|||"3817  FRENCHMEN ST 2"|||||||2039
2040|3|14700-INTRACOASTALDRCP|39P016122P|2014|"BRAND ENERGY & INFRASTRUCTURE"|"3903 BELLAIRE BLVD"||HOUSTON|TX|77025|123456|"TREY WATSON"|7136641215|7136642928||"14700  INTRACOASTAL DR C"|||||||2040
2041|3|7501-TERMINALRD01P|39P302043P|2014|"ARKEMA INC"|"C/O CUMMINGS WESTLAKE LLC"|"12837 LOUETTA RD| STE 201"|CYPRESS|TX|77429|123456|"BRANDON WESTLAKE"|7132664456|||"7501  TERMINAL RD 01"|||||||2041
2042|3|4270-PAINTERSTP|38P110005P|2014|"SODEXO OPERATIONS LLC"|"110 PLEASANT AVE"||"SADDLE RIVER"|NJ|7458|123456|"GLENN KACHMARSKY"|2019344580|||"4270  PAINTER ST "|||||||2042
2043|3|5630-DOUGLASST2P|39P100801P|2014|"SHELTER FOREST INTERNATIONAL INC"|"1490 SE GIDEON STREET"|"SUITE 200"|PORTLAND|OR|97202|123456|"RON YOUNG"|5038632804|5038720611||"5630  DOUGLAS ST 2"|||||||2043
2044|3|4298-ELYSIANFIELDSAVCP|37P013094P|2014|"GENTILLY PHYSICAL THERAPY & REHAB SOURCE"|"4298 ELYSIAN FIELDS AVE"|"SUITE C"|"NEW ORLEANS"|LA|70122|123456|"STEPHEN SYLVESTER"||||"4298  ELYSIAN FIELDS AV C"|||||||2044
2045|3|5316-MICHOUDBLP|39P134017P|2014|"EDISON LEARNING INC"|"ATTN CORP TAX DEPT"|"900 S GAY ST SUITE 1000"|KNOXVILLE|TN|37902|123456|"JOSEPHINE O'CONNOR"|8653293600|||"5316  MICHOUD BL "|||||||2045
2046|3|7418-CHEFMENTEURHWP|39P134004P|2014|"THE TOP MOTEL"|"7418 CHEF MENTEUR HIGHWAY"||"NEW ORLEANS"|LA|70127|123456|"KAUSHIK CHAUHAN"|5042421514|||"7418  CHEF MENTEUR HW "|||||||2046
2047|3|2511-BAYOURDD2P|37P112330P|2014|"SOUTHERN CENTER FOR ENVIRONMENTAL"|"JUSTICE INC (DSCEJ INC)"|"2511 BAYOU RD SUITE D"|"NEW ORLEANS"|LA|70119|123456|||||"2511  BAYOU RD D2"|||||||2047
2048|3|1841-ALMONASTERAV02P|39P119002P|2014|"FAMILY DOLLAR STORES OF LA #08265"|"PO BOX 56018"||INDIANAPOLIS|IN|46256|123456|"SHANIKA JOHNSON"|3173481341|||"1841  ALMONASTER AV 02"|||||||2048
2049|3|4800-CHEFMENTEURHWMP|39P016154P|2014|"CITI TRENDS INC"|"630 NORTH CENTRAL EXPRESSWAY"|"SUITE A"|PLANO|TX|75074|123456|"TODD JORDON"|4693261401|||"4800  CHEF MENTEUR HW M"|||||||2049
2050|3|4665-VENUSSTP|38P112329P|2014|"J M FRICK & ASSOCIATES"|"4665 VENUS ST"||"NEW ORLEANS"|LA|70122|123456|||||"4665  VENUS ST "|||||||2050
2051|3|4539-DOWNMANRDP|39P016428P|2014|"DWIGHT M RICHARD"|"4539 DOWNMAN ROAD"||"NEW ORLEANS"|LA|70126|123456|"DWIGHT RICHARD"||||"4539  DOWNMAN RD "|||||||2051
2052|3|4800-CHEFMENTEURHWDP|39P016103P|2014|"RENT A CENTER EAST INC. #02992"|"PO BOX 22845"||"OKLAHOMA CITY"|OK|73123|123456|"DALLAS WILLIAMS"|4057529747|||"4800  CHEF MENTEUR HW D"|||||||2052
2053|3|14399-CHEFMENTEURHWGP|39P133043P|2014|"WALTZER & WIYGUL"|"3715 WESTBANK EXPY"|" STE 13"|HARVEY|LA|70058|123456|"JOEL R. WALTZER"|5043406300|||"14399  CHEF MENTEUR HW G"|||||||2053
2054|3|3143-GENTILLYBLP|37P100001P|2014|"PAYLESS SHOE SOURCE #3935"|"PO BOX 1249"||TOPEKA|KS|66601|123456|"CHERYK FALK"|7852952084|||"3143  GENTILLY BL "|||||||2054
2055|3|9400-CHEFMENTEURHWBP|39P016267P|2014|"REAL TOWING LLC"|"2717 JASMINE STREET"||"NEW ORLEANS"|LA|70122|123456|"RICHARD MUSTACCHIA"|5047157325|5042485861||"9400  CHEF MENTEUR HW B"|||||||2055
2056|3|5401-DWYERRDP|39P100001P|2014|"SPRINT SPECTRUM LP"|"PO BOX 8430"||"KANSAS CITY"|MO|64114|123456|"BECKY DABBS"|9137625924|||"5401  DWYER RD "|||||||2056
2057|3|1727-DESIRESTP|39P016407P|2014|"CREECY'S GARDENING &"|"LANDSCAPE CONTRACTOR LLC"|"1727 DESIRE ST"|"NEW ORLEANS"|LA|70117|123456|"MILTON B. CREECY 504-947-2302"||||"1727  DESIRE ST "|||||||2057
2058|3|4601-ALCEEFORTIERBDBP|39P302558P|2014|"WATERMILL EXPRESS L.L.C"|"177 W. JESSUP ST."||BRIGHTON|CO|80601|123456||3036591573|3036591635|MEKDESS.DEBEBE@WATERMILLEXPRES|"4601  ALCEE FORTIER BD B"|||||||2058
2059|3|13235-CHEFMENTEURHWAP|39P016205P|2014|"BA MIEN RESTAURANT"|"13235 CHEF MENTEUR HW"||"NEW ORLEANS"|LA|70129|123456|||||"13235  CHEF MENTEUR HW A"|||||||2059
2060|3|3405-STCLAUDEAV01P|39P013019P|2014|"DR FARERE DYER MD"|"3405 ST. CLAUDE AVENUE"||"NEW ORLEANS"|LA|70117|123456|"FARERE DYER-504-943-9578"||||"3405  ST CLAUDE AV 01"|||||||2060
2061|3|3027-CHARTRESSTP|39P016129P|2014|"DR. BOB/MIXED MEDIA"|"3027 CHARTRES STREET"||"NEW ORLEANS"|LA|70117|123456|"SEE AA14"||||"3027  CHARTRES ST "|||||||2061
2062|3|2715-ARTSST2P|38P108701P|2014|"PINNACLE TOWER LLC"|"PMB 353"|"4017 WASHINGTON RD"|MCMURRAY|PA|15317|123456|"CARMEN LOPEZ (866) 866-4186"|8668664186|||"2715  ARTS ST 2"|||||||2062
2063|3|3129-STROCHAVAP|38P110236P|2014|"FOUNTAIN OF YOUTH LOUNGE II"|"3624 CAMBRONNE STREET"||"NEW ORLEANS"|LA|70118|123456||5049495824|||"3129  ST ROCH AV "|||||||2063
2064|3|2-ESPLANADEAVWHARFP|37P100118P|2014|"TCI TRUCKING"|"3900 FRANCE RD PKWY"||"NEW ORLEANS"|LA|70126|123456|||||"2  ESPLANADE AV WHARF  "|||||||2064
2065|3|2-ESPLANADEAVWHARF1P|37P100119P|2014|"SHELTER FOREST INTERNATIONAL INC"|"1490 SE GIDEON ST"|"SUITE 200"|PORTLAND|OR|97202|123456|"RON YOUNG"|5038632804|||"2  ESPLANADE AV WHARF  1"|||||||2065
2066|3|3900-FRANCERDPKWYP|39P130435P|2014|"TCI TRUCKING"|"3900 FRANCE RD PKWY"||"NEW ORLEANS"|LA|70126|123456|||||"3900  FRANCE RD "|||||||2066
2067|3|4298-ELYSIANFIELDSAV1P|37P205000P|2014|"SODEXO OPERATIONS LLC"|"C/O INTERNATIONAL APPRAISAL"|"110 PLEASANT AVE"|"SADDLE RIVER"|NJ|7458|123456|"GLENN KACHMARSKY"||||"4298  ELYSIAN FIELDS AV 1"|||||||2067
2068|3|3025-ELYSIANFIELDSAV01P|38P208003P|2014|"COAXUM ENTERPRISES"|"231 HARBOR CIRCLE COURT"||"NEW ORLEANS"|LA|70126|123456|"HENRY COAXUM SEE AA14"|5042416942|5042416946||"3025  ELYSIAN FIELDS AV 01"|||||||2068
2069|3|19401-CHEFMENTEURHW01P|39P133034P|2014|"IST MANAGEMENT SERVICES INC."|"934 GLENWOOD AVENUE"|"SUITE 250"|ATLANTA|GA|30316|123456|"MIKE SHULER"|4045828850|4045828860||"19401  CHEF MENTEUR HW 01"|||||||2069
2070|3|24979-CHEFMENTEURHWP|39P132840P|2014|"CAPT RYAN'S SEAFOOD"|"24979 CHEF MENTEUR HWY"||"NEW ORLEANS"|LA|70129|123456|"RONALD KREGER SR"|5046625787|||"24979  CHEF MENTEUR HW "|||||||2070
2071|3|4800-CHEFMENTEURHWHP|39P016018P|2014|"RIO LADIES CLOTHING IV"|"4135 SOUTH CARROLLTON AVENUE"||"NEW ORLEANS"|LA|70119|123456|||||"4800  CHEF MENTEUR HW H"|||||||2071
2072|3|5636-DOUGLASST02P|39P126109P|2014|"SPECTRASITE COMMUNICATIONS INC LA #3"|"PO BOX 723597"||ATLANTA|GA|31139|123456|"VALORIE HAMILTON"|7703081949|||"5636  DOUGLAS ST 02"|||||||2072
2073|3|4800-CHEFMENTEURHWFP|39P131005P|2014|"SIMPLY FASHIONS #37"|"PO BOX 188"||BIRMINGHAM|AL|35201|123456|"KATHY LANGSTON"|2059511702|||"4800  CHEF MENTEUR HW F"|||||||2073
2074|3|1705-MCSHANEPLP|37P013230P|2014|"AFRICAN HAIR BRAIDING SALON"|"1705 MC SHANE PL"||"NEW ORLEANS"|LA|70116|123456|||||"1705  MC SHANE PL "|||||||2074
2075|3|4229-STCLAUDEAVP|39P110006P|2014|"TAMMY NAILS BOUTIQUE"|"4233 ST CLAUDE AVENUE #B"||"NEW ORLEANS"|LA|70117|123456|||||"4229  ST CLAUDE AV "|||||||2075
2076|3|14000-INTRACOASTALDRP|39P200004P|2014|"LAFARGE NORTH AMERICA"|"20 OAK HOLLOW"|"SUITE 260"|SOUTHFIELD|MI|48033|123456|"MICHELE CHIESA"|2484472641|||"14000  INTRACOASTAL DR "|||||||2076
2077|3|5301-GENTILLYRDP|39P128007P|2014|"AT&T MOBILITY LLC"|"ATTN: PROPERTY TAX DEPT"|"909 CHESTNUT STREET| RM 36-M-01"|"SAINT LOUIS"|MO|63101|123456|"BRIAN MARLER"|8005968366|||"5301  GENTILLY RD "|||||||2077
2078|3|4044-GENTILLYRDP|39P127831P|2014|"JACQUET CONSTRUCTION SERVICES"|"4044 GENTILLY RD"||"NEW ORLEANS"|LA|70126|123456|||||"4044  GENTILLY RD "|||||||2078
2079|3|5640-READBL230P|39P205904P|2014|"FASTRAC URGENT CARE"|"5640 READ BLVD"|"SUITE 230"|"NEW ORLEANS"|LA|70127|123456|||||"5640  READ BL 230"|||||||2079
2080|3|5301-GENTILLYRD01P|39P128011P|2014|"VZW PERSONAL COMMUNICATIONS L"|"PO BOX 260968"||PLANO|TX|75026|123456|"MICHELLE RICHTER"|9724755555|||"5301  GENTILLY RD 01"|||||||2080
2081|3|6711-CHEFMENTEURHWAP|39P134116P|2014|"CHEF & REYNES LLC"|"5920 VETERANS BLVD"||METAIRIE|LA|70003|123456|||||"6711  CHEF MENTEUR HW A"|||||||2081
2082|3|4800-CHEFMENTEURHWGP|39P131203P|2014|"REFLECTIONS #2"|"4800 CHEF MENTEUR HWY"|"SUITE G"|"NEW ORLEANS"|LA|70126|123456|||||"4800  CHEF MENTEUR HW G"|||||||2082
2083|3|7411-CHEFMENTEURHWP|39P134024P|2014|"RHODES FUNERAL HOMES"|"7411 CHEF MENTEUR HIGHWAY"||"NEW ORLEANS"|LA|70126|123456|||||"7411  CHEF MENTEUR HW "|||||||2083
2084|3|5104-STCLAUDEAVBP|39P016006P|2014|WASH-N-DRY|"5104 ST CLAUDE AVE"|"SUITE B"|"NEW ORLEANS"|LA|70117|123456|||||"5104  ST CLAUDE AV B"|||||||2084
2085|3|14360-CHEFMENTEURHW5P|39P016334P|2014|"DAISIES AND DOODLE BUGS"|"14360 CHEF MENTEUR HIGHWAY"|"SUITE 5"|"NEW ORLEANS"|LA|70129|123456|||||"14360  CHEF MENTEUR HW 5"|||||||2085
2086|3|14360-CHEFMENTEURHW3P|39P016335P|2014|"PERFECT HAIR & NAILS"|"14360 CHEF MENTEUR HWY"|"SUITE 3"|"NEW ORLEANS"|LA|70129|123456|"MINH DO"||||"14360  CHEF MENTEUR HW 3"|||||||2086
2087|3|14360-CHEFMENTEURHW2P|39P016336P|2014|"PERFECT HAIR & NAIL SUPPLY"|"14360 CHEF MENTEUR HIGHWAY"|"SUITE 2"|"NEW ORLEANS"|LA|70129|123456|"TRI MINH DO"|5047017346|||"14360  CHEF MENTEUR HW 2"|||||||2087
2088|3|2-ESPLANADEAVWHARF2P|37P100120P|2014|"TRAFIGURA AG"|"1401 MCKINNEY ST"|"SUITE 2375"|HOUSTON|TX|77010|123456|"MICHAEL DIMITT 832-476-3611"||||"2  ESPLANDE WHARF  2"|||||||2088
2089|3|7361-READBLP|39P016026P|2014|"SENTINO EARLY CHILDHOOD ACADEMY"|"7361 READ BLVD."||"NEW ORLEANS"|LA|70127|123456|||||"7361  READ BL "|||||||2089
2090|3|4016-STCLAUDEAVP|39P107705P|2014|"BEAUTY AND FASHION EXPO"|"4016 ST CLAUDE AVE"||"NEW ORLEANS"|LA|70117|123456|||||"4016  ST CLAUDE AV "|||||||2090
2091|3|2537-STROCHAVP|38P108304P|2014|"BAILEY'S BODY AND FENDER"|"2537 ST ROCH AVE"||"NEW ORLEANS"|LA|70117|123456|||||"2537  ST ROCH AV "|||||||2091
2092|3|2339-ROYALSTP|38P101208P|2014|"THE ORANGE COUCH COFFEE SHOP"|"2339 ROYAL ST"||"NEW ORLEANS"|LA|70117|123456|||||"2339  ROYAL ST "|||||||2092
2093|3|3030-RABBITSSTP|38P110006P|2014|"GLASS GLAZING SPECIALISTS INC"|"3030 RABBITS ST"||"NEW ORLEANS"|LA|70122|123456|"CHARLES PIAZZA"|5044162546|5048873419||"3030  RABBTIS ST "|||||||2093
2094|3|10100-ALMONASTERAVP|39P128833P|2014|"VIPER SUPPLY"|"PO BOX 727"||METAIRIE|LA|70004|123456|||||"10100  ALMONASTER AV "|||||||2094
2095|3|8480-MORRISONRDCP|39P206670P|2014|"PRIMERICA FINANCIAL SERVICES"|"8480 MORRISON RD"||"NEW ORLEANS"|LA|70127|123456|||||"8480  MORRISON RD C"|||||||2095
2096|3|2600-CHARTRESSTAP|39P100107P|2014|"SWAN RIVER YOGA"|"2600 CHARTRES ST"||"NEW ORLEANS"|LA|70117|123456|"ALEXANDRA KEITH PORTEOUS"|6463549739||KEITH@SWANRIVERYOGA.COM|"2600  CHARTRES ST A"|||||||2096
2097|3|3003-MUSICSTP|38P108002P|2014|"JR JANITORIAL SERVICE"|"3003 MUSIC STREET"||"NEW ORLEANS"|LA|70122|123456|"JOSEPH RAMEE JR"|5042888411|5049415288|JRAMEE12@GMAIL.COM|"3003  MUSIC ST "|||||||2097
2098|3|7212-HAYNEBLP|39P203281P|2014|"A AND T II NAILS AND SPA"|"7212 HAYNE BLVD"||"NEW ORLEANS"|LA|70126|123456|||||"7212  HAYNE BL "|||||||2098
2099|3|2501-LEONCSIMONDRP|38P100363P|2014|SASSAFRAS|"2501 LEON C SIMON DR"||"NEW ORLEANS"|LA|70122|123456|||||"2501  LEON C SIMON DR "|||||||2099
