"JUR","PARID","TAXYR","CATEGORY","PPTYPE","FILEYR","YRACQD","NOUNITS","ACQUISITION_COST","EFFECTIVE_LIFE","CONSIGNER_OWNER_NAME","CONSIGNER_MAILING_ADDR","CONSIGNER_RENTAL_AMT","ITEM_DESCRIPTION","CONSIGNER_TEL_NO"
"1","938-LAFAYETTEST108P","2025","10","70","2025","2023","1","3196","3","NULL","NULL","NULL","NULL","NULL"
"2","333-ROYALSTP","2025","08","13","2025","2012","1","456","12","NULL","NULL","NULL","NULL","NULL"
"2","333-ROYALSTP","2025","08","13","2025","2014","1","13557","12","NULL","NULL","NULL","NULL","NULL"
"2","333-ROYALSTP","2025","08","13","2025","2015","1","7628","12","NULL","NULL","NULL","NULL","NULL"
"2","333-ROYALSTP","2025","08","13","2025","2016","1","3542","12","NULL","NULL","NULL","NULL","NULL"
"2","333-ROYALSTP","2025","08","13","2025","2017","1","6134","12","NULL","NULL","NULL","NULL","NULL"
"2","333-ROYALSTP","2025","10","152","2025","2012","1","3430","12","NULL","NULL","NULL","NULL","NULL"
"2","333-ROYALSTP","2025","10","152","2025","2016","1","1679","12","NULL","NULL","NULL","NULL","NULL"
"2","333-ROYALSTP","2025","10","152","2025","2018","1","13878","12","NULL","NULL","NULL","NULL","NULL"
"2","333-ROYALSTP","2025","10","152","2025","2023","1","3217","12","NULL","NULL","NULL","NULL","NULL"
"2","333-ROYALSTP","2025","13","0","2025","2014","1","10000","12","NULL","NULL","NULL","2 COLUMNS","NULL"
"5","3001-GENDEGAULLEDRBP","2025","08","13","2025","2009","1","7591","12","NULL","NULL","NULL","NULL","NULL"
"5","3001-GENDEGAULLEDRBP","2025","08","13","2025","2010","1","25070","12","NULL","NULL","NULL","NULL","NULL"
"5","3001-GENDEGAULLEDRBP","2025","08","13","2025","2011","1","1439","12","NULL","NULL","NULL","NULL","NULL"
"5","3001-GENDEGAULLEDRBP","2025","10","70","2025","2010","1","12571","3","NULL","NULL","NULL","NULL","NULL"
"5","3001-GENDEGAULLEDRBP","2025","10","70","2025","2013","1","1100","3","NULL","NULL","NULL","NULL","NULL"
"5","3001-GENDEGAULLEDRBP","2025","10","70","2025","2014","1","1685","3","NULL","NULL","NULL","NULL","NULL"
"5","3001-GENDEGAULLEDRBP","2025","10","75","2025","2019","1","1540","3","NULL","NULL","NULL","NULL","NULL"
"5","3001-GENDEGAULLEDRBP","2025","10","75","2025","2020","1","1079","3","NULL","NULL","NULL","NULL","NULL"
"5","3001-GENDEGAULLEDRBP","2025","10","75","2025","2021","1","1047","3","NULL","NULL","NULL","NULL","NULL"
"5","3001-GENDEGAULLEDRBP","2025","13","0","2025","2018","1","11474","12","NULL","NULL","NULL","Sign","NULL"
"5","3001-GENDEGAULLEDRBP","2025","13","0","2025","2017","1","111704","12","NULL","NULL","NULL","Interior Improvements","NULL"
"5","3001-GENDEGAULLEDRBP","2025","13","0","2025","2021","1","105852","12","NULL","NULL","NULL","Leasehold Improvements","NULL"
"1","1625-STCHARLESAV01P","2025","10","245","2025","2002","1","324","10","NULL","NULL","NULL","NULL","NULL"
"1","1625-STCHARLESAV01P","2025","10","245","2025","2010","1","810","10","NULL","NULL","NULL","NULL","NULL"
"1","1625-STCHARLESAV01P","2025","10","245","2025","2011","1","1036","10","NULL","NULL","NULL","NULL","NULL"
"1","1625-STCHARLESAV01P","2025","10","245","2025","2015","1","639","10","NULL","NULL","NULL","NULL","NULL"
"1","201-STCHARLESAV1401P","2025","08","13","2025","1999","1","0","12","NULL","NULL","NULL","NULL","NULL"
"1","201-STCHARLESAV1401P","2025","10","97","2025","2015","1","4218","3","NULL","NULL","NULL","NULL","NULL"
"1","201-STCHARLESAV1401P","2025","10","97","2025","2015","1","860","3","NULL","NULL","NULL","NULL","NULL"
"1","201-STCHARLESAV1401P","2025","10","70","2025","2016","1","725","3","NULL","NULL","NULL","NULL","NULL"
"1","201-STCHARLESAV1401P","2025","10","72","2025","2022","1","1430","3","NULL","NULL","NULL","NULL","NULL"
"1","201-STCHARLESAV1401P","2025","99","0","2025","NULL","1","NULL","11","Applied Business","Baton Rouge","369","Copy Machines","5043605877"
"6","6112-MAGAZINESTP","2025","08","2","2025","2018","1","9994","10","NULL","NULL","NULL","NULL","NULL"
"6","6112-MAGAZINESTP","2025","10","30","2025","2018","1","61807","10","NULL","NULL","NULL","NULL","NULL"
"6","6112-MAGAZINESTP","2025","10","30","2025","2019","1","730","10","NULL","NULL","NULL","NULL","NULL"
"6","6112-MAGAZINESTP","2025","10","30","2025","2020","1","10180","10","NULL","NULL","NULL","NULL","NULL"
"6","6112-MAGAZINESTP","2025","10","30","2025","2021","1","14000","10","NULL","NULL","NULL","NULL","NULL"
"6","1722-LOUISIANAAVP","2025","08","13","2025","1999","1","324","12","NULL","NULL","NULL","NULL","NULL"
"6","1722-LOUISIANAAVP","2025","08","13","2025","2000","1","225","12","NULL","NULL","NULL","NULL","NULL"
"6","1722-LOUISIANAAVP","2025","08","13","2025","2001","1","894","12","NULL","NULL","NULL","NULL","NULL"
"6","1722-LOUISIANAAVP","2025","08","13","2025","2002","1","556","12","NULL","NULL","NULL","NULL","NULL"
"6","1722-LOUISIANAAVP","2025","08","13","2025","2004","1","598","12","NULL","NULL","NULL","NULL","NULL"
"6","1722-LOUISIANAAVP","2025","08","13","2025","2011","1","2773","12","NULL","NULL","NULL","NULL","NULL"
"6","1722-LOUISIANAAVP","2025","10","233","2025","2018","1","1774","12","NULL","NULL","NULL","NULL","NULL"
"3","3029-RABBITSSTP","2025","10","47","2025","2008","1","2500","8","NULL","NULL","NULL","NULL","NULL"
"3","3029-RABBITSSTP","2025","10","47","2025","2006","1","1500","8","NULL","NULL","NULL","NULL","NULL"
"3","3029-RABBITSSTP","2025","08","13","2025","2006","1","4000","12","NULL","NULL","NULL","NULL","NULL"
"3","3029-RABBITSSTP","2025","10","47","2025","2012","1","12500","8","NULL","NULL","NULL","NULL","NULL"
"1","643-MAGAZINEST04P","2025","08","13","2025","2017","1","1339","12","NULL","NULL","NULL","NULL","NULL"
"1","643-MAGAZINEST04P","2025","08","13","2025","2017","1","1339","12","NULL","NULL","NULL","NULL","NULL"
"1","643-MAGAZINEST04P","2025","08","13","2025","2017","1","1339","12","NULL","NULL","NULL","NULL","NULL"
"1","643-MAGAZINEST04P","2025","08","13","2025","2017","1","1339","12","NULL","NULL","NULL","NULL","NULL"
"1","643-MAGAZINEST04P","2025","08","13","2025","2017","1","1339","12","NULL","NULL","NULL","NULL","NULL"
"1","643-MAGAZINEST04P","2025","08","13","2025","2017","1","1339","12","NULL","NULL","NULL","NULL","NULL"
"1","643-MAGAZINEST04P","2025","08","13","2025","2017","1","1339","12","NULL","NULL","NULL","NULL","NULL"
"1","643-MAGAZINEST04P","2025","08","13","2025","2017","1","1339","12","NULL","NULL","NULL","NULL","NULL"
"1","643-MAGAZINEST04P","2025","08","13","2025","2015","1","703","12","NULL","NULL","NULL","NULL","NULL"
"1","643-MAGAZINEST04P","2025","08","13","2025","2015","1","703","12","NULL","NULL","NULL","NULL","NULL"
"1","643-MAGAZINEST04P","2025","08","13","2025","2015","1","690","12","NULL","NULL","NULL","NULL","NULL"
"1","643-MAGAZINEST04P","2025","08","13","2025","2015","1","482","12","NULL","NULL","NULL","NULL","NULL"
"1","643-MAGAZINEST04P","2025","10","72","2025","2023","1","2215","3","NULL","NULL","NULL","NULL","NULL"
"1","643-MAGAZINEST04P","2025","10","72","2025","2023","1","2215","3","NULL","NULL","NULL","NULL","NULL"
"1","643-MAGAZINEST04P","2025","10","72","2025","2023","1","2070","3","NULL","NULL","NULL","NULL","NULL"
"1","643-MAGAZINEST04P","2025","10","72","2025","2022","1","1992","3","NULL","NULL","NULL","NULL","NULL"
"1","643-MAGAZINEST04P","2025","10","72","2025","2022","1","1992","3","NULL","NULL","NULL","NULL","NULL"
"1","643-MAGAZINEST04P","2025","10","190","2025","2022","1","12285","3","NULL","NULL","NULL","NULL","NULL"
"1","643-MAGAZINEST04P","2025","10","249","2025","2021","1","3551","8","NULL","NULL","NULL","NULL","NULL"
"1","643-MAGAZINEST04P","2025","10","70","2025","2018","1","2100","3","NULL","NULL","NULL","NULL","NULL"
"1","643-MAGAZINEST04P","2025","10","70","2025","2018","1","2113","3","NULL","NULL","NULL","NULL","NULL"
"1","643-MAGAZINEST04P","2025","10","70","2025","2018","1","2052","3","NULL","NULL","NULL","NULL","NULL"
"1","643-MAGAZINEST04P","2025","10","70","2025","2018","1","1964","3","NULL","NULL","NULL","NULL","NULL"
"1","643-MAGAZINEST04P","2025","10","71","2025","2018","1","1406","3","NULL","NULL","NULL","NULL","NULL"
"1","643-MAGAZINEST04P","2025","10","71","2025","2018","1","1406","3","NULL","NULL","NULL","NULL","NULL"
"1","643-MAGAZINEST04P","2025","10","246","2025","2018","1","8554","8","NULL","NULL","NULL","NULL","NULL"
"1","643-MAGAZINEST04P","2025","10","77","2025","2017","1","6903","5","NULL","NULL","NULL","NULL","NULL"
"1","643-MAGAZINEST04P","2025","10","77","2025","2017","1","8320","5","NULL","NULL","NULL","NULL","NULL"
"1","643-MAGAZINEST04P","2025","10","75","2025","2015","1","724","3","NULL","NULL","NULL","NULL","NULL"
"1","643-MAGAZINEST04P","2025","99","0","2025","NULL","1","NULL","1","NovaTech, Inc.","P.O. Box 1000, Dept. 37 Memphis, TN  38148","608","Canon C5840 Copier","9014038919"
"1","901-TCHOUPITOULASST02P","2025","08","13","2025","1981","1","6294","12","NULL","NULL","NULL","NULL","NULL"
"1","901-TCHOUPITOULASST02P","2025","08","13","2025","1982","1","9051","12","NULL","NULL","NULL","NULL","NULL"
"1","901-TCHOUPITOULASST02P","2025","08","13","2025","1984","1","216","12","NULL","NULL","NULL","NULL","NULL"
"1","901-TCHOUPITOULASST02P","2025","08","13","2025","1985","1","873","12","NULL","NULL","NULL","NULL","NULL"
"1","901-TCHOUPITOULASST02P","2025","10","249","2025","1981","1","568","8","NULL","NULL","NULL","NULL","NULL"
"1","901-TCHOUPITOULASST02P","2025","10","263","2025","1982","1","2299","12","NULL","NULL","NULL","NULL","NULL"
"1","901-TCHOUPITOULASST02P","2025","10","4","2025","1984","1","2732","8","NULL","NULL","NULL","NULL","NULL"
"1","901-TCHOUPITOULASST02P","2025","10","75","2025","1995","1","1031","3","NULL","NULL","NULL","NULL","NULL"
"1","901-TCHOUPITOULASST02P","2025","10","70","2025","1997","1","4635","3","NULL","NULL","NULL","NULL","NULL"
"1","901-TCHOUPITOULASST02P","2025","10","69","2025","1999","1","52364","3","NULL","NULL","NULL","NULL","NULL"
"1","901-TCHOUPITOULASST02P","2025","10","75","2025","2000","1","5093","3","NULL","NULL","NULL","NULL","NULL"
"1","901-TCHOUPITOULASST02P","2025","10","56","2025","2001","1","5204","3","NULL","NULL","NULL","NULL","NULL"
"1","901-TCHOUPITOULASST02P","2025","10","69","2025","2002","1","1024","3","NULL","NULL","NULL","NULL","NULL"
"1","901-TCHOUPITOULASST02P","2025","10","97","2025","2005","1","17196","3","NULL","NULL","NULL","NULL","NULL"
"1","901-TCHOUPITOULASST02P","2025","10","77","2025","2006","1","3789","5","NULL","NULL","NULL","NULL","NULL"
"1","901-TCHOUPITOULASST02P","2025","10","69","2025","2016","1","34723","3","NULL","NULL","NULL","NULL","NULL"
"1","901-TCHOUPITOULASST02P","2025","10","72","2025","2020","1","46","3","NULL","NULL","NULL","NULL","NULL"
"2","2131-CANALSTP","2025","08","15","2025","2022","1","6740","12","NULL","NULL","NULL","NULL","NULL"
"2","2131-CANALSTP","2025","08","15","2025","2022","1","3550","12","NULL","NULL","NULL","NULL","NULL"
"6","1733-CONSTANTINOPLESTP","2025","08","13","2025","2005","1","51537","12","NULL","NULL","NULL","NULL","NULL"
"6","1733-CONSTANTINOPLESTP","2025","08","13","2025","2007","1","614","12","NULL","NULL","NULL","NULL","NULL"
"6","1733-CONSTANTINOPLESTP","2025","08","13","2025","2012","1","1781","12","NULL","NULL","NULL","NULL","NULL"
"6","1733-CONSTANTINOPLESTP","2025","08","13","2025","2021","1","14370","12","NULL","NULL","NULL","NULL","NULL"
"6","1733-CONSTANTINOPLESTP","2025","08","13","2025","2022","1","12404","12","NULL","NULL","NULL","NULL","NULL"
"6","1733-CONSTANTINOPLESTP","2025","10","70","2025","2007","1","21514","3","NULL","NULL","NULL","NULL","NULL"
"6","1733-CONSTANTINOPLESTP","2025","10","70","2025","2011","1","9091","3","NULL","NULL","NULL","NULL","NULL"
"6","1733-CONSTANTINOPLESTP","2025","10","70","2025","2014","1","22262","3","NULL","NULL","NULL","NULL","NULL"
"6","1733-CONSTANTINOPLESTP","2025","10","70","2025","2016","1","7328","3","NULL","NULL","NULL","NULL","NULL"
"6","1733-CONSTANTINOPLESTP","2025","10","70","2025","2021","1","25121","3","NULL","NULL","NULL","NULL","NULL"
"6","1733-CONSTANTINOPLESTP","2025","10","70","2025","2022","1","24547","3","NULL","NULL","NULL","NULL","NULL"
"6","1733-CONSTANTINOPLESTP","2025","13","0","2025","2022","1","63142","12","NULL","NULL","NULL","Office building","NULL"
"2","1125-NBROADSTP","2025","08","15","2025","2020","1","7550","12","NULL","NULL","NULL","NULL","NULL"
"2","1125-NBROADSTP","2025","10","93","2025","2020","1","21540","12","NULL","NULL","NULL","NULL","NULL"
"1","634-ORANGESTP","2025","08","14","2025","2021","1","27296","10","NULL","NULL","NULL","NULL","NULL"
"1","634-ORANGESTP","2025","08","14","2025","2022","1","38868","10","NULL","NULL","NULL","NULL","NULL"
"1","634-ORANGESTP","2025","10","228","2025","2021","1","98891","10","NULL","NULL","NULL","NULL","NULL"
"1","634-ORANGESTP","2025","10","228","2025","2022","1","30649","10","NULL","NULL","NULL","NULL","NULL"
"1","634-ORANGESTP","2025","10","70","2025","2023","1","17431","3","NULL","NULL","NULL","NULL","NULL"
"1","634-ORANGESTP","2025","10","228","2025","2023","1","60974","10","NULL","NULL","NULL","NULL","NULL"
"1","634-ORANGESTP","2025","13","0","2025","2022","1","20599","12","NULL","NULL","NULL","Deck","NULL"
"1","634-ORANGESTP","2025","13","0","2025","2023","1","8693","12","NULL","NULL","NULL","Dumpster Gate/Fencing","NULL"
"1","633-BARONNESTP","2025","08","13","2025","1977","1","64","12","NULL","NULL","NULL","NULL","NULL"
"1","633-BARONNESTP","2025","08","13","2025","1978","1","505","12","NULL","NULL","NULL","NULL","NULL"
"1","633-BARONNESTP","2025","08","13","2025","1980","1","741","12","NULL","NULL","NULL","NULL","NULL"
"1","633-BARONNESTP","2025","08","13","2025","1998","1","816","12","NULL","NULL","NULL","NULL","NULL"
"1","633-BARONNESTP","2025","08","13","2025","1999","1","589","12","NULL","NULL","NULL","NULL","NULL"
"1","633-BARONNESTP","2025","08","13","2025","2001","1","1108","12","NULL","NULL","NULL","NULL","NULL"
"1","633-BARONNESTP","2025","08","13","2025","2002","1","447","12","NULL","NULL","NULL","NULL","NULL"
"1","633-BARONNESTP","2025","08","13","2025","2003","1","5002","12","NULL","NULL","NULL","NULL","NULL"
"1","633-BARONNESTP","2025","08","13","2025","2004","1","6844","12","NULL","NULL","NULL","NULL","NULL"
"1","633-BARONNESTP","2025","08","13","2025","2005","1","4766","12","NULL","NULL","NULL","NULL","NULL"
"1","633-BARONNESTP","2025","08","13","2025","2006","1","3438","12","NULL","NULL","NULL","NULL","NULL"
"1","633-BARONNESTP","2025","08","13","2025","2007","1","8780","12","NULL","NULL","NULL","NULL","NULL"
"1","633-BARONNESTP","2025","08","13","2025","2008","1","1515","12","NULL","NULL","NULL","NULL","NULL"
"1","633-BARONNESTP","2025","08","13","2025","2009","1","1363","12","NULL","NULL","NULL","NULL","NULL"
"1","633-BARONNESTP","2025","08","13","2025","2010","1","2134","12","NULL","NULL","NULL","NULL","NULL"
"1","633-BARONNESTP","2025","08","13","2025","2011","1","2845","12","NULL","NULL","NULL","NULL","NULL"
"1","633-BARONNESTP","2025","08","13","2025","2012","1","17003","12","NULL","NULL","NULL","NULL","NULL"
"1","633-BARONNESTP","2025","08","13","2025","2013","1","26960","12","NULL","NULL","NULL","NULL","NULL"
"1","633-BARONNESTP","2025","08","13","2025","2015","1","2900","12","NULL","NULL","NULL","NULL","NULL"
"1","633-BARONNESTP","2025","08","13","2025","2018","1","1584","12","NULL","NULL","NULL","NULL","NULL"
"1","633-BARONNESTP","2025","08","13","2025","2022","1","6165","12","NULL","NULL","NULL","NULL","NULL"
"1","633-BARONNESTP","2025","08","13","2025","2023","1","4288","12","NULL","NULL","NULL","NULL","NULL"
"1","633-BARONNESTP","2025","13","0","2025","1996","1","8466","12","NULL","NULL","NULL","Improvements","NULL"
"1","620-SPETERSSTP","2025","08","13","2025","2022","1","2600","12","NULL","NULL","NULL","NULL","NULL"
"1","620-SPETERSSTP","2025","08","12","2025","2018","1","1525","10","NULL","NULL","NULL","NULL","NULL"
"1","620-SPETERSSTP","2025","10","4","2025","2023","1","1600","8","NULL","NULL","NULL","NULL","NULL"
"1","620-SPETERSSTP","2025","10","4","2025","2022","1","1400","8","NULL","NULL","NULL","NULL","NULL"
"1","620-SPETERSSTP","2025","10","3","2025","2018","1","1250","10","NULL","NULL","NULL","NULL","NULL"
"1","620-SPETERSSTP","2025","10","4","2025","2018","1","1250","8","NULL","NULL","NULL","NULL","NULL"
"1","620-SPETERSSTP","2025","99","0","2025","NULL","1","NULL","12","Continental Equipment","620 S Peters","253","Ice Machines","5045249500"
"2","4205-CANALSTP","2025","08","13","2025","2023","1","240","12","NULL","NULL","NULL","NULL","NULL"
"2","7037-CANALBD040P","2025","08","13","2025","2023","1","1000","12","NULL","NULL","NULL","NULL","NULL"
"2","7037-CANALBD040P","2025","10","268","2025","2019","1","65000","12","NULL","NULL","NULL","NULL","NULL"
"2","7037-CANALBD040P","2025","10","116","2025","2022","1","5000","5","NULL","NULL","NULL","NULL","NULL"
"2","7037-CANALBD040P","2025","10","72","2025","2021","1","3000","3","NULL","NULL","NULL","NULL","NULL"
"2","3308-ESPLANADEAVP","2025","08","6","2025","1994","1","1356","12","NULL","NULL","NULL","NULL","NULL"
"2","3308-ESPLANADEAVP","2025","08","6","2025","1997","1","3585","12","NULL","NULL","NULL","NULL","NULL"
"2","3308-ESPLANADEAVP","2025","08","6","2025","2003","1","37873","12","NULL","NULL","NULL","NULL","NULL"
"2","3308-ESPLANADEAVP","2025","08","6","2025","2009","1","6211","12","NULL","NULL","NULL","NULL","NULL"
"2","3308-ESPLANADEAVP","2025","08","6","2025","2011","1","1099","12","NULL","NULL","NULL","NULL","NULL"
"2","3308-ESPLANADEAVP","2025","08","6","2025","2016","1","3568","12","NULL","NULL","NULL","NULL","NULL"
"2","3308-ESPLANADEAVP","2025","08","6","2025","2018","1","2000","12","NULL","NULL","NULL","NULL","NULL"
"2","3308-ESPLANADEAVP","2025","10","143","2025","1996","1","6910","12","NULL","NULL","NULL","NULL","NULL"
"2","3308-ESPLANADEAVP","2025","10","3","2025","2000","1","1008","10","NULL","NULL","NULL","NULL","NULL"
"2","3308-ESPLANADEAVP","2025","10","148","2025","2005","1","1807","20","NULL","NULL","NULL","NULL","NULL"
"2","3308-ESPLANADEAVP","2025","10","171","2025","2006","1","8885","12","NULL","NULL","NULL","NULL","NULL"
"2","3308-ESPLANADEAVP","2025","10","143","2025","2009","1","23202","12","NULL","NULL","NULL","NULL","NULL"
"2","3308-ESPLANADEAVP","2025","10","72","2025","2010","1","793","3","NULL","NULL","NULL","NULL","NULL"
"2","3308-ESPLANADEAVP","2025","10","143","2025","2012","1","8310","12","NULL","NULL","NULL","NULL","NULL"
"2","3308-ESPLANADEAVP","2025","10","143","2025","2013","1","3890","12","NULL","NULL","NULL","NULL","NULL"
"2","3308-ESPLANADEAVP","2025","10","212","2025","2018","1","48530","10","NULL","NULL","NULL","NULL","NULL"
"2","3308-ESPLANADEAVP","2025","10","143","2025","2019","1","14618","12","NULL","NULL","NULL","NULL","NULL"
"2","3308-ESPLANADEAVP","2025","10","143","2025","2020","1","5807","12","NULL","NULL","NULL","NULL","NULL"
"2","222-HARRISONAVP","2025","08","13","2025","2023","1","7700","12","NULL","NULL","NULL","NULL","NULL"
"2","222-HARRISONAVP","2025","08","13","2025","2021","1","900","12","NULL","NULL","NULL","NULL","NULL"
"2","222-HARRISONAVP","2025","08","13","2025","2018","1","2000","12","NULL","NULL","NULL","NULL","NULL"
"2","222-HARRISONAVP","2025","08","13","2025","2013","1","800","12","NULL","NULL","NULL","NULL","NULL"
"2","222-HARRISONAVP","2025","08","13","2025","2013","1","200","12","NULL","NULL","NULL","NULL","NULL"
"2","222-HARRISONAVP","2025","08","13","2025","2013","1","100","12","NULL","NULL","NULL","NULL","NULL"
